Location_ID (PK),Street_Address,City ,State,ZIP,Intersection_Direction,Longitude,Latitude,Geocode_status
1304,728 14th Street W,North Vancouver,BC,V7M 1R4,Parkade visitor parking,-123.092786,49.321739,GPS
1305,438 University Ave,Toronto,ON,M5G 2K8,P1 parking level,-79.38888,43.654322,GPS
1306,104 Disco St,Sydney,NS,B1P 6Y6,Inside Showroom,-60.178253,46.14151,GPS
1307,1015 Bank St,Ottawa,ON,K1S 3W7,,-75.68428,45.398288,GPS
1308,13990 Dufferin St,King City,ON,L7B 1B3,,-79.521713,43.95316,GPS
1309,220 St Georges Dr NE,Calgary,AB,T2E 5T2,Near South entrance into parking lot,-114.025304,51.052808,GPS
1310,2260 Mahogany Blvd,Calgary,AB,T3M 0T2,,-113.936151,50.89797,GPS
1311,1335 rue Émile-Bouchard,Vaudreuil-Dorion,QC,J7V 0B8,,-74.053034,45.394579,GPS
1312,1000 de la Gauchetière,Montréal,QC,H3B 4W5,,-73.566167,45.498097,GPS
1313,747 rue Square Victoria,Montréal,QC,H2Y 3Y9,,-73.560807,45.502106,GPS
1314,545 boul. Crémazie E,Montréal,QC,H2M 1R6,,-73.638607,45.546308,GPS
1315,10125 Highway #4,Monastery,NS,B0H 1W0,,-61.6208744,45.6097413,GPS
1316,350 Avenue Béthany,Lachute,QC,J8H 2N2,,-74.329709,45.647303,GPS
1317,700 boul. René-Lévesque Est,Québec,QC,G1R 5A9,,-71.218189,46.80943,GPS
1318,"740, 742, 747, 745, 741 Travino Lane",Victoria,BC,V8Z 0E2,,-123.392872,48.496006,GPS
1319,298 Walker Rd,Windsor,ON,N8Y 2M9,,-83.007556,42.325065,GPS
1320,2423 Kelly Road,Oil Springs,ON,N0N 1P0,,-82.121139,42.773204,GPS
1321,3024 Oil Heritage Road,Oil City,ON,N0N 1N0,,-82.125352,42.809756,GPS
1322,52 Venison St W,Tillsonburg,ON,N4G 1V1,,-80.735047,42.862305,GPS
1323,41 Bridge st. W,Tillsonburg,ON,N4G 5P2,,-80.730701,42.862942,GPS
1324,3958 Petrolia Line,Petrolia,ON,N0N 1R0,,-82.164508,42.884092,GPS
1325,304 Centre Street,Petrolia,ON,N0N 1R0,,-82.147769,42.888567,GPS
1326,1115 Wellington Road South,London,ON,N6E 1M1,,-81.221,42.9308856,GPS
1327,789 Broadway Street,Wyoming,ON,N0N 1T0,,-82.117135,42.959928,GPS
1328,749 Devine Street,Sarnia,ON,N7T 1X3,,-82.384226,42.964094,GPS
1329,276 Dundas Street,London,ON,N6A 4H6,,-81.2447222,42.9852056,GPS
1330,160 Exmouth Street,Point Edward,ON,N7T 7Z6,,-82.405218,42.986807,GPS
1331,245 Pall Mall Street,London,ON,N6A 4H6,,-81.2506083,42.9926056,GPS
1332,"1680 Richmond St, London, ON",London,ON,N6G 3Y9,,-81.277942,43.027706,GPS
1333,325 Thames St S,Ingersoll,ON,N5C 2T8,,-80.876138,43.032166,GPS
1334,16 King St W,Ingersoll,ON,N5C 2J2,,-80.883237,43.037577,GPS
1335,165 Dundas St,Thamesford,ON,N0M 2M0,,-81.000037,43.057398,GPS
1336,39 Morris Street,Forest,ON,N0N 1J0,,-81.994718,43.092306,GPS
1337,St.Catharines Street,Smithville,ON,L0R 2A0,,-79.5394527,43.0951551,GPS
1338,4873 Kitchener St,Niagara Falls,ON,L2G 1A6,,-79.074282,43.095661,GPS
1339,300 Juliana Drive,Woodstock,ON,N4V 0A1,,-80.756155,43.108017,GPS
1340,580 Bruin Blvd.,Woodstock,ON,N4V 1E5,,-80.738677,43.111857,GPS
1341,7624 Regional Rd 57,Niagara Falls,ON,L2H 1A2,,-79.125047,43.1141,GPS
1342,465 Norwich Ave,Woodstock,ON,N4S 3W5,,-80.736863,43.115847,GPS
1343,21 Reeve St.,Woodstock,ON,N4S 3G1,,-80.755021,43.129756,GPS
1344,221 Glendale Ave.,St. Catherines,ON,L2T 2K9,,-79.224239,43.135003,GPS
1345,"161, Dalhousie Street",Brantford,ON,N3T 2J5,,-80.260825,43.139179,GPS
1346,50 Church St,St-Catharines,ON,L2R 7C2,,-79.246989,43.15946,GPS
1347,30 Lynden Rd,Brantford,ON,N3R 6A4,,-80.244395,43.172782,GPS
1348,777 Upper James St,Hamilton,ON,L9C 3A1,,-79.880776,43.228748,GPS
1349,10035 Museum Road,Grand Bend,ON,N0M 1T0,,-81.81504,43.251586,GPS
1350,"1280, Main St. West",Hamilton,ON,L8S 4L7,,-79.9204095,43.2601379,GPS
1351,1280 Main St. West,Hamilton,ON,L8S 4L8,,-79.9166,43.263276,GPS
1352,900 Maple Ave,Burlington,ON,L7S 2J8,,-79.819922,43.326579,GPS
1353,1100 Walkers Line,Burlington,ON,L7N 2G3,,-79.791338,43.368736,GPS
1354,239 Fountain St S,Cambridge,ON,N3H 1J2,,-80.370483,43.398023,GPS
1355,2960 Kingsway Dr,Kitchener,ON,N2C 1X1,,-80.439443,43.425241,GPS
1356,2905 King St E,Kitchener,ON,N2A 1A6,,-80.435596,43.429016,GPS
1357,111 Cross Ave,Oakville,ON,L6J 2W7,,-79.68654,43.454605,GPS
1358,140 Westmount Road N,Waterloo,ON,N2L 3G6,,-80.544603,43.465947,GPS
1359,263 Philip St.,Waterloo,ON,N2L 3G1,,-80.53837,43.472984,GPS
1360,425 Bingemans Centre Drive,Kitchener,ON,N2B 3X7,,-80.452244,43.475271,GPS
1361,75 University Avenue West,Waterloo,ON,N2L 3C5,,-80.530532,43.473169,GPS
1362,550 King St N,Waterloo,ON,N2L 5W6,,-80.52639,43.498917,GPS
1363,2440 Winston Park Dr.,Oakville,ON,L6H 7V2,,-79.683331,43.515201,GPS
1364,20 Market Dr,Milton,ON,L9T 3H5,,-79.899493,43.523499,GPS
1365,7 Edinburgh Road South,Guelph,ON,N1H 5N8,,-80.257931,43.537338,GPS
1366,1202 Dundas St E,Mississauga,ON,L4Y 2C1,,-79.588165,43.604555,GPS
1367,2185 Derry Rd W,Mississauga,ON,L5N 7A6,,-79.75566,43.60589,GPS
1368,50C Drummond St.,Etobicoke,ON,M8V 4B5,,-79.507395,43.609436,GPS
1369,25 The West Mall,Etobicoke,ON,M9C 1B8,,-79.559993,43.612973,GPS
1370,1612 The Queensway,Etobicoke,ON,M8Z 1V1,,-79.544867,43.617111,GPS
1371,43 Alice St.,Acton,ON,L7J 2A9,,-80.04144,43.632857,GPS
1372,235 Queens Quay West,Toronto,ON,M5J 2G8,,-79.382632,43.639244,GPS
1373,155 Wellington Street West,Toronto,ON,M5V 3L3,,-79.386532,43.645829,GPS
1374,70 University Avenue,Toronto,ON,M5J 2M4,,-79.384815,43.646492,GPS
1375,66 Wellington St W,Toronto,ON,M5J 2W4,,-79.381974,43.647089,GPS
1376,7120 Hurontario St,Mississauga,ON,L5S 1Z8,,-79.709644,43.647357,GPS
1377,500 Ray Lawson Blvd,Brampton,ON,L6Y 5B3,,-79.736017,43.651732,GPS
1378,30 International Blvd,Toronto,ON,M9W 5P3,,-79.589292,43.67785,GPS
1379,951 Carlaw Ave,East York,ON,M4K 3M2,,-79.348707,43.685205,GPS
1380,"7420 Airport Road West, suite 106",Mississauga,ON,L4T 4E5,,-79.653956,43.711733,GPS
1381,555 Rexdale Blvd,Toronto,ON,M9W 5L2,,-79.606227,43.715963,GPS
1382,10 Peel Centre Dr,Brampton,ON,L6T 4B9,,-79.722865,43.719035,GPS
1383,75 Ashtonbee Rd,Scarborough,ON,M1L 4C9,,-79.292659,43.73038,GPS
1384,1090 Don Mills Rd,Toronto,ON,M3C 3R6,,-79.345475,43.735299,GPS
1385,"4120 Yonge St, North York, ON M2P 2C6",Toronto,ON,M5B 2H1,,-79.408161,43.7467,GPS
1386,10705 Bramalea Rd,Brampton,ON,L6R 0C1,,-79.7605,43.758284,GPS
1387,"5160, Yonge Street",Toronto,ON,M2N 6L9,,-79.414013,43.768915,GPS
1388,1800 Sheppard Ave E,North York,ON,M2J 5A7,,-79.3463,43.777867,GPS
1389,90 Ohio Rd,Shelburne,NS,B0T 0A4,,-65.338873,43.778275,GPS
1390,941 Progress Ave,Scarborough,ON,M1G 3T8,,-79.225278,43.786412,GPS
1391,755 Morningside Ave,Scarborough,ON,M1C 4Z4,,-79.193106,43.78716,GPS
1392,3850 Hwy 7,Woodbridge,ON,L4L 9C3,,-79.55176,43.790349,GPS
1393,2800 Rutherford Road,Vaughan,ON,L4K 2N9,,-79.523937,43.83409,GPS
1394,8830 Yonge St,Richmond Hill,ON,L4C 6Z6,,-79.43112,43.84246,GPS
1395,87 Starrs Rd,Yarmouth,NS,B5A 2T5,,-66.103923,43.842732,GPS
1396,1735 Pickering Pkwy,Pickering,ON,L1V 7C7,,-79.069323,43.842953,GPS
1397,101 Town Centre Blvd,Markham,ON,L3R 8G5,,-79.33739,43.857081,GPS
1398,5000 Hwy 7,Markham,ON,L3R 4M9,,-79.28659,43.868027,GPS
1399,400 C-Line,Orangeville,ON,L9W 3Z8,,-80.113037,43.901883,GPS
1400,82 Broadway,Orangeville,ON,L9W 1J9,,-80.09363,43.919877,GPS
1401,107 King Street West,Cobourg,ON,K9A 2W4,,-78.170147,43.959333,GPS
1402,739 D'Arcy St,Cobourg,ON,K9A 0G1,,-78.162339,43.974805,GPS
1403,9 Industrial Parkway South,Aurora,ON,L4G 3V9,,-79.456368,44.000961,GPS
1404,180 Bristol Ave,Liverpool,NS,B0T 1K0,,-64.721991,44.047045,GPS
1405,103 Bell Blvd,Belleville,ON,K8P 4V2,,-77.400017,44.186798,GPS
1406,920 King St W,Kingston,ON,K7M 8H3,,-76.530635,44.217276,GPS
1407,1114 Len Birchall Way,Kingston,ON,K7M 9A1,,-76.59689,44.218167,GPS
1408,53 Yonge St,Kingston,ON,K7M 6G4,,-76.516651,44.220466,GPS
1409,34-2 Emily St.,Kingston,ON,K7L 2W2,,-76.488747,44.222684,GPS
1410,23 Ontario St,Kingston,ON,K7L 2Y2,,-76.485185,44.223992,GPS
1411,67 Clarence St,Kingston,ON,K7L 1X2,,-76.482513,44.230062,GPS
1412,105 Brock St,Kingston,ON,K7L 1S1,,-76.4832716,44.2308834,GPS
1413,197 Brock St,Kingston,ON,K7L 1S3,,-76.4867813,44.231426,GPS
1414,382 Bagot St,Kingston,ON,K7K 5V1,,-76.484431,44.234034,GPS
1415,1180 Woodbine Rd,Kingston,ON,K7P 2X6,,-76.603076,44.259067,GPS
1416,1211 John Counter Blvd,Kingston,ON,K7K 6C7,,-76.508596,44.25973,GPS
1417,85 MacCauley St,Kingston,ON,K7K 2V8,,-76.483097,44.265464,GPS
1418,1307 John Marks Ave,Kingston,ON,K7K 7G1,,-76.434791,44.272392,GPS
1419,"1350, Gardiners Road",Kingston,ON,K7P 2Y2,,-76.567766,44.274971,GPS
1420,1030 Sunnyside Road,Kingston,ON,K7P 2Y2,,-76.55037,44.279769,GPS
1421,645 Lansdowne St,Peterborough,ON,K9J 7Y5,,-78.331762,44.283849,GPS
1422,151 Lansdowne St.,Peterborough,ON,K9J 1Y4,,-78.317206,44.28878,GPS
1423,2993 Hwy 2 East,Kingston,ON,K7L 4V1,,-76.314501,44.29641,GPS
1424,176 King St,Peterborough,ON,K9J 2R9,,-78.320871,44.302258,GPS
1425,1230 Water St,Peterborough,ON,K9H 7G4,,-78.309012,44.343852,GPS
1426,4 County Rd 40 #40,Norwood,ON,K0L 2V0,,-77.980334,44.382074,GPS
1427,527 Highway 10,Cookville,NS,B4V 7P4,,-64.539273,44.400417,GPS
1428,43 Queen Street,Lakefield,ON,K0L 2H0,,-78.271489,44.424099,GPS
1429,2315 Fairground RD,Wasaga Beach,ON,L9Z 2Y6,,-80.140592,44.472609,GPS
1430,110 Warwick,Digby,NS,B0V 1A0,,-65.7656538,44.6156803,GPS
1431,1081 Hollis Street,Halifax,NS,B3H 2P6,,-63.56858,44.640425,GPS
1432,267 Route NS 214,Elmsdale,NS,B2S 1K1,,-63.50715,44.976079,GPS
1433,102 SwordFish Drive,Greenwood,NS,B0P 1N0,,-64.920852,44.977425,GPS
1434,705 Brookdale Avenue,Cornwall,ON,K6J 5C6,,-74.7464932,45.022216,GPS
1435,48 Prince Street,Hantsport,NS,B0P 1P0,,-64.173236,45.066091,GPS
1436,45 Sweetgrass Road,Lockhartville,NS,B0P 1P0,,-64.22108,45.067338,GPS
1437,7203 Nova Scotia Trunk 1,Coldbrook,NS,B4R 1A2,,-64.56513,45.068139,GPS
1438,74 rue Académie,Salaberry-de-Valleyfield,QC,J6T 0B8,,-74.127225,45.254337,GPS
1439,400 Chesley Dr.,Saint John,NB,E2K 5L6,,-66.07936,45.264226,GPS
1440,57 Union Street,Saint John,NB,E2L 1A2,,-66.064369,45.274612,GPS
1441,180 Crown,Saint John,NB,E2L 2X7,,-66.051152,45.278764,GPS
1442,4080 Rue Sherbrooke,Magog,QC,J1X 5R2,,-72.102367,45.297228,GPS
1443,109 Rue Saint-Charles,Saint-Jean-sur-Richelieu,QC,J3B 2C2,,-73.255198,45.308005,GPS
1444,365 Boul. du Séminaire Nord,St-Jean-sur-Richelieu,QC,J3B 8C5,,-73.264694,45.310916,GPS
1445,335 River Road,Ottawa,ON,K1V 1C7,,-75.690681,45.316214,GPS
1446,4180 Loch Lowmond Rd,Saint John,NB,E2N 1L7,,-65.88982,45.329459,GPS
1447,1055 Boulevard du Séminaire N,St-Jean-sur-Richelieu,QC,J3A 1R7,,-73.26805,45.33813,GPS
1448,257 Rue Fernand-Seguin,Châteauguay,QC,J6K 0J8,,-73.768032,45.342035,GPS
1449,100 Bayshore Dr,Nepean,ON,K2B 8C1,,-75.80862,45.346532,GPS
1450,237 Boul. St-Jean Baptiste,Chateauguay,QC,J6K 3C3,,-73.723068,45.34776,GPS
1451,9 rue Moreau,Saint-Luc,QC,J2W 1J1,,-73.293042,45.350914,GPS
1452,3321 Chemin du Parc,Canton d'Orford,QC,J1X 7A2,,-72.232347,45.361877,GPS
1453,3321 Chemin du Parc,Canton d'Orford,QC,J0E 7A2,,-72.239822,45.358245,GPS
1454,109 Route 235,L'Ange-Gardien,QC,J0E 1E0,,-72.934252,45.36283,GPS
1455,1454 Merivale Road,Ottawa,ON,K2E 5P1,,-75.73362,45.36349,GPS
1456,50 Rue Sainte Thérèse,Delson,QC,J5B 2B2,,-73.541884,45.375719,GPS
1457,7 Rue Principale Sud,Delson,QC,J5B 1Z3,,-73.54206,45.382993,GPS
1458,88 Boulevard Cardinal Léger,Pincourt,QC,J7V 3Y4,,-73.99231,45.384877,GPS
1459,10653 Nova Scotia Trunk 2,Masstown,NS,B0M 1G0,,-63.4952,45.3935,GPS
1460,"315, 317, 319 McRae Ave",Ottawa,ON,K1Z 0B9,,-75.749421,45.395628,GPS
1461,4055 Boulevard Industriel,Sherbrooke,QC,J1L 2S7,,-71.964701,45.396977,GPS
1462,2144 Rue King ouest,Sherbrooke,QC,J1J 2E8,,-71.925222,45.397874,GPS
1463,200 Belvédère Nord,Sherbrooke,QC,J1H 4A9,,-71.898054,45.400896,GPS
1464,3050 Boul de Portland,Sherbrooke,QC,J1L 1K1,,-71.95596,45.404326,GPS
1465,"65, Boulevard Cité des Jeunes",Vaudreuil,QC,J7V 8C1,,-74.037177,45.402829,GPS
1466,965 Boul des Prés-Verts,Laprairie,QC,J5R 0R3,,-73.462753,45.407101,GPS
1467,1650 Chemin St-Jean,La Prairie,QC,J5R 0J1,,-73.47216,45.408092,GPS
1468,1998 Rue Prospect,Sherbrooke,QC,J1J 1K7,,-71.92331,45.408343,GPS
1469,"940, rue de la Sainte-Famille",Sherbrooke,QC,J1E 2X6,,-71.86909,45.409535,GPS
1470,1111 avenue St-Paul,St-Césaire,QC,J0L 1T0,,-73.003931,45.410034,GPS
1471,240 McLeod,Ottawa,ON,K2P 2R1,,-75.68985,45.412459,GPS
1472,1080 rue des Jardins-fleuris,Sherbrooke,QC,J1E 1J7,,-71.8652,45.418382,GPS
1473,50 Rideau St.,Ottawa,ON,K1N 9J7,,-75.690165,45.426082,GPS
1474,75 Rue St-François,Gatineau,QC,J9A 1B4,,-75.748917,45.427281,GPS
1475,1920 12e avenue Nord,Sherbrooke,QC,J1E 4J6,,-71.867823,45.434015,GPS
1476,2015 12e Avenue N,Sherbrooke,QC,J1E 4J5,,-71.868825,45.434911,GPS
1477,9985 boul. Leduc,Brossard,QC,J4Y 0P7,,-73.442875,45.439053,GPS
1478,320 boul. St-Joseph,Gatineau,QC,J8Y 3Y8,,-75.731767,45.441495,GPS
1479,880 Boulevard de Périgny,Chambly,QC,J3L 1W3,,-73.302287,45.453666,GPS
1480,2375 chemin de Chambly,Carignan,QC,J3L 4N4,,-73.312777,45.458702,GPS
1481,2395 chemin de Chambly,Carignan,QC,J3L 4N4,,-73.310064,45.459356,GPS
1482,6801 Autoroute Transcanadienne,Pointe-Claire,QC,H9R 5J2,,-73.830565,45.462572,GPS
1483,1035 rue Galt,Verdun,QC,H4G 2R1,,-73.5779802,45.4629235,GPS
1484,30 Place du commerce,Verdun,QC,H3E 1V7,,-73.53985,45.468299,GPS
1485,2151 boul. Lapinière,Brossard,QC,J4W 2T5,,-73.47248,45.471671,GPS
1486,"201, Ash",Montréal,QC,H3K 3K2,,-73.549898,45.477476,GPS
1487,5801 boul Cavenish,Montréal,QC,H4W 3C3,,-73.663001,45.4779209,GPS
1488,8 Riverside,Saint Lambert,QC,J4R 1A1,,-73.502005,45.480131,GPS
1489,2311 Boulevard Alfred Nobel,Saint-Laurent,QC,H4S 2B6,,-73.75982,45.481122,GPS
1490,5000-100 boulevard Taschereau,Greenfield Park,QC,J4V 3M3,,-73.465404,45.482406,GPS
1491,15615 boulevard Gouin Ouest,Sainte-Geneviève,QC,H9H 5K8,,-73.86975,45.483139,GPS
1492,200 Saint-Jean Est,East Angus,QC,J0B 1R0,,-71.659208,45.484217,GPS
1493,1500 Avenue Atwater,Montréal,QC,H3Z 1X5,,-73.58551,45.488728,GPS
1494,444 rue de l'Hôpital,Gatineau,QC,J8T 7X6,,-75.687423,45.491416,GPS
1495,190 Kennedy,East Angus,QC,J0B 1R0,,-71.651976,45.492644,GPS
1496,1052 de la Montagne,Montréal,QC,H3G 2W2,,-73.5718075,45.4961818,GPS
1497,1275 Avenue des Canadiens de Montreal,Montréal,QC,H3B 0G4,,-73.570604,45.496458,GPS
1498,1250 boul. René-Lévesque,Montréal,QC,H3B 2G4,,-73.571169,45.49756,GPS
1499,1100 boul. René-Lévesque,Montréal,QC,H3B 2G4,,-73.570328,45.49807,GPS
1500,3120 Boulevard Taschereau,Greenfield Park,QC,J4V 2H1,,-73.48808,45.498456,GPS
1501,800 rue de la Gauchetiere O,Montréal,QC,H5A 1K6,,-73.5658,45.498651,GPS
1502,5255 Avenue Louis-Colin,Montréal,QC,H3T 1T3,,-73.617248,45.500618,GPS
1503,904 rue Belmont,Montréal,QC,H3B 2M4,,-73.566862,45.500357,GPS
1504,1001 Boulevard de Maisonneuve O,Montréal,QC,H3A 3C8,,-73.574388,45.501469,GPS
1505,"900 Boul, De Maisonneuve Ouest",Montréal,QC,H3A 1N4,,-73.572989,45.501544,GPS
1506,1500 avenue McGill College,Montréal,QC,H3A 3J5,,-73.572229,45.502156,GPS
1507,1000 Jean-Paul-Riopelle,Montréal,QC,H2Z 2B3,,-73.561352,45.50253,GPS
1508,3420 Rue McTavish,Montréal,QC,H3A 1Y1,,-73.576811,45.502857,GPS
1509,705 rue Ste-Catherine Ouest,Montréal,QC,H3B 4G5,,-73.57027,45.503249,GPS
1510,2020 Boul. Robert-Bourassa,Montréal,QC,H3A 2A5,,-73.572466,45.504215,GPS
1511,1 boul. Des Promenades,St-Bruno-de-Montarville,QC,J3V 5J5,,-73.379501,45.504393,GPS
1512,2 Rue de la Commune O,Montréal,QC,H2Y 4B2,,-73.54962,45.505148,GPS
1513,708 Boul. des Affaires,Gatineau,QC,J8R 3J8,,-75.655874,45.51286,GPS
1514,"1740, rue Roberval",Saint-Bruno-de-Montarville,QC,J3V 3R3,,-73.339185,45.523376,GPS
1515,"740, boulevard Sainte-Foy",Longueuil,QC,J4J 1Z3,,-73.495499,45.523627,GPS
1516,23 Boulevard Seigneurial O,Saint-Bruno-de-Montarville,QC,J3V 2G9,,-73.340001,45.524259,GPS
1517,201 Place Charles-Le Moyne,Longueuil,QC,J4V 2K7,,-73.518571,45.52623,GPS
1518,"1111, rue Saint-Charles Ouest",Longueuil,QC,J4K 5G4,,-73.518748,45.527198,GPS
1519,740 rue Desserte Ouest,Laval,QC,H7X 3S9,,-73.782017,45.527709,GPS
1520,"273, rue Prévert",Saint-Basile-le-Grand,QC,J3N 0B9,,-73.303243,45.527999,GPS
1521,2305 Rockland,Montréal,QC,H3P 3E9,,-73.647587,45.528118,GPS
1522,825 rue Saint-Laurent Ouest,Longueuil,QC,J4K 2V1,,-73.516841,45.528537,GPS
1523,1701 rue parthenais,Montreal,QC,H2K 4S8,,-73.554269,45.528878,GPS
1524,8989 boul LAcadie,Montréal,QC,H4N 3K1,,-73.65256,45.532492,GPS
1525,9187 boul L’Acadie,Montréal,QC,H4N 3K1,,-73.6552,45.533598,GPS
1526,221 Boul. Clairevue Est,Saint-Bruno-de-Montarville,QC,J3V 5J3,,-73.34257,45.533665,GPS
1527,1025 rue Marché Central,Montréal,QC,H4N 3K1,,-73.65943,45.534841,GPS
1528,50 boul Crémazie O,Montréal,QC,H2P 2T2,,-73.640621,45.540921,GPS
1529,4050 rue Molson,Montréal,QC,H1Y 3L1,,-73.56252,45.541189,GPS
1530,4101 rue Molson,Montréal,QC,H1Y 3L1,,-73.5642781,45.5418391,GPS
1531,2600 Rue William-Tremblay,Montréal,QC,H1Y 3J2,,-73.5638327,45.5426611,GPS
1532,8560 Rue St-Hubert,Montréal,QC,H2P 1Z7,,-73.634042,45.548482,GPS
1533,3000 boul. du Souvenir,Laval,QC,H7V 4B4,,-73.73651,45.554723,GPS
1534,500 Lucien-Paiement,Laval,QC,H7N 0A5,,-73.72088,45.556562,GPS
1535,3225 St-Martin Ouest,Laval,QC,H7T 1S2,,-73.7483572,45.557733,GPS
1536,"4650, Desserte Sud, Aut. 440 O",Laval,QC,H7T 2Z8,,-73.793597,45.558388,GPS
1537,1700 Rue Jacques-Tétreault,Laval,QC,H7N 0A5,,-73.720457,45.558881,GPS
1538,2800 boul. St-Martin Ouest,Laval,QC,H7T 2S9,,-73.739755,45.560604,GPS
1539,1600 Boul. Le Corbusier,Laval,QC,H7S 1Y9,,-73.7314525,45.5626565,GPS
1540,600 Boulevard Sir-Wilfrid-Laurier,Beloeil,QC,J3G 4J2,,-73.21066,45.562671,GPS
1541,3055 rue Saint-Martin Ouest,Laval,QC,H7T 2Z6,,-73.744648,45.56014,GPS
1542,"3535 desserte nord, autoroute Jean-Noel-Lavoie",Laval,QC,H7P 5G9,,-73.768002,45.567448,GPS
1543,3870 boul. St-Elzéar,Laval,QC,H7P 4J5,,-73.78086,45.568762,GPS
1544,6051 rue Notre-Dame Est,Montréal,QC,H1N 2E8,,-73.521838,45.569568,GPS
1545,130 North Foord Street,Stellarton,NS,B0K 1S0,,-62.660077,45.570224,GPS
1546,3003 boul. Le Carrefour,Laval,QC,H7T 1C7,,-73.75047,45.571457,GPS
1547,5 Place Laval,Laval,QC,H7N 0C1,,-73.703744,45.579843,GPS
1548,4500 Chemin du Crépuscule,Saint-Mathieu-de-Beloeil,QC,J3G 0R2,,-73.284225,45.587949,GPS
1549,456 County Road 17,Hawkesbury,ON,K6A 2R2,,-74.595918,45.591358,GPS
1550,1810 Rue Richelieu,Beloeil,QC,J3G 4S4,,-73.191344,45.591789,GPS
1551,650 Serge-Pépin,Beloeil,QC,J3G 0C3,,-73.2077703,45.5930065,GPS
1552,7999 Boulevard des Galeries d'Anjou,Anjou,QC,H1M 1W9,,-73.56296,45.599421,GPS
1553,5975 boul Laurier ouest,Saint-Hyacinthe,QC,J2S 3W1,,-72.985118,45.601875,GPS
1554,850 Boul Vanier,Laval,QC,H7C 2M7,,-73.652349,45.604329,GPS
1555,5555 Union Place,Antigonish,NS,B2G 2W5,,-61.993613,45.616975,GPS
1556,2320 Notre Dame Avenue,Antigonish,NS,B2G 2W5,,-61.991615,45.617827,GPS
1557,3200 Rue Sicotte,Saint-Hyacinthe,QC,J2S 2M2,,-72.964552,45.619426,GPS
1558,1300 Boulevard Choquette,Saint-Hyacinthe,QC,J2S 6G1,,-72.958958,45.623627,GPS
1559,3050 Boul Laframbroise,Saint-Hyacinthe,QC,J2S 4Z4,,-72.96633,45.636346,GPS
1560,1200 boul. Daniel Johnson O.,Saint Hyacinthe,QC,J2S 7K7,,-72.9686,45.64132,GPS
1561,201 boul. Labelle,Ste-Thérèse,QC,J7E 2X6,,-73.83677,45.644866,GPS
1562,70 Boul. De la Seigneurie Ouest,BLAINVILLE,QC,J7C 5M3,,-73.871299,45.666695,GPS
1563,1467 Boul. Michèle-Bohec,BLAINVILLE,QC,J7C 0M4,,-73.914296,45.680784,GPS
1564,17555 Rue Charles,Mirabel,QC,J7J 0V8,,-73.93483,45.69475,GPS
1565,766 Rue Saint Paul,Terrebonne,QC,J6W 2X7,,-73.637378,45.698759,GPS
1566,"1185, boulevard Moody",Terrebonne,QC,J6W 3Z5,,-73.646126,45.702429,GPS
1567,795 rue John-F.-Kennedy,Terrebonne,QC,J6W 1X2,,-73.640389,45.707806,GPS
1568,3005 avenue de la gare,Mascouche,QC,J7K 0P9,,-73.60777,45.721538,GPS
1569,283 Boul. d'Iberville,Repentigny,QC,J6A 2A4,,-73.461541,45.730355,GPS
1570,251 rang de Michaudville,Saint-Barnabé-Sud,QC,J0H 1G0,,-72.925375,45.731576,GPS
1571,3645 Chemin Gascon,Mascouche,QC,J7L 3X6,,-73.682209,45.735852,GPS
1572,100 boul. Brien,Repentigny,QC,J6A 5N4,,-73.459367,45.741203,GPS
1573,2881 Ste-Marie,Mascouche,QC,J7K 3B8,,-73.60447,45.749867,GPS
1574,255 Rue Labelle,St-Jérôme,QC,J7Z 5K8,,-74.003878,45.7746534,GPS
1575,1155 Boulevard Basile-Routhier,Repentigny,QC,J5Y 4C5,,-73.438778,45.776633,GPS
1576,25 De Martigny O,Saint-Jérôme,QC,J7Y 4Z1,,-74.008444,45.779194,GPS
1577,375 Rue St Pierre,L'Assomption,QC,J5W 2B6,,-73.4237442,45.8258953,GPS
1578,2429 Boulevard Sainte-Sophie,Sainte-Sophie,QC,J5J 2V3,,-73.904717,45.81658,GPS
1579,969 Lafortune,L'Assomption,QC,J5W 0M9,,-73.422027,45.840473,GPS
1580,440 boul Marie-Victorin,Kingsey Falls,QC,J0A 1B0,,-72.06908,45.863366,GPS
1581,"960, rue Saint-Georges",Drummondville,QC,J2C 6A2,,-72.5048208,45.8734801,GPS
1582,425 rue des Forges,Drummondville,QC,J2B 6K1,,-72.487096,45.88114,GPS
1583,128 rue Saint-Isidore,Saint-Esprit,QC,J0K 3E0,,-73.663943,45.90613,GPS
1584,2253 Chemin des hauteurs,Saint Hippolyte,QC,J8A 1A1,,-74.025824,45.930699,GPS
1585,650 rue Saint-Jean,Sainte-Marie-Salomée,QC,J0K 2Z0,,-73.496028,45.931794,GPS
1586,258 rue Valiquette,Ste-Adèle,QC,G9N 0A3,,-74.12613,45.943798,GPS
1587,"4, rue Beaudry",Saint-Jacques,QC,J0K 2R0,,-73.57322,45.948915,GPS
1588,444 rang St-Antoine,Saint-Gérard-Majella,QC,J0G 1X1,,-72.837617,46.00484,GPS
1589,614 boul. Manseau,Joliette,QC,J6E 3E4,,-73.442641,46.023474,GPS
1590,450 Rue St-Thomas,Joliette,QC,J6E 3R1,,-73.433828,46.02502,GPS
1591,415 rue St-Viateur,Joliette,QC,J6E 3B2,,-73.439878,46.025573,GPS
